FACLID21	JURDID	STATE	COUNTY	FACLNAME	CITY	ZIPP	STRATUMNEW	WEIGHT	CONFPOP	CONFPOPF	NCONPOP	NCONPOPF	TOTPOP	TOTPOPF	NONCITZ	NONCITZF	WEEK	WEEKN	WEEKF	ADULTM	ADULTMF	ADULTF	ADULTFF	JUVM	JUVMF	JUVF	JUVFF	TOTGENDER	TOTGENDERF	ADLTJUV	ADLTJUVF	CONV	CONVF	CONVUNSENT	CONVUNSENTF	CONVSENT	CONVSENTF	UNCONV	UNCONVF	UNCONVTRIAL	UNCONVTRIALF	UNCONVHOLD	UNCONVHOLDF	UNCONVOTHER	UNCONVOTHERF	S2QII3C	S2QII3CF	WHITE	WHITEF	BLACK	BLACKF	HISP	HISPF	AIAN	AIANF	ASIAN	ASIANF	NHOPI	NHOPIF	TWORACE	TWORACEF	OTHERRACESPEC	OTHERRACE	OTHERRACEF	RACEDK	RACEDKF	RACETOTAL	RACETOTALF	MARSHALS	MARSHALSF	BOP	BOPF	ICE	ICEF	BIA	BIAF	S2QII5A5SPEC	S2QII5A5	S2QII5A5F	INSTATEPRIS	INSTATEPRISF	OUTSTATEPRIS	OUTSTATEPRISF	INSTATEJAIL	INSTATEJAILF	OUTSTATEJAIL	OUTSTATEJAILF	S2QII5D	S2QII5DF	PEAKDATE	PEAKPOP	PEAKPOPF	ADP	ADPF	RATED	RATEDF	OPERATION	OPERATIONF	DESIGN	DESIGNF	ADMIS	ADMISF	RELEASE	RELEASEF	CONVII10A	CONVII10AF	UNCONVII10A	UNCONVII10AF	CONVII10B	CONVII10BF	UNCONVII10B	UNCONVII10BF	CONVII10C	CONVII10CF	UNCONVII10C	UNCONVII10CF	CONVII10D	CONVII10DF	UNCONVII10D	UNCONVII10DF	CONVII10E	CONVII10EF	UNCONVII10E	UNCONVII10EF	CONVII10F	CONVFII10F	UNCONVII10F	UNCONVII10FF	S2II10GCONV	S2II10GCONVF	S2II10GFUNCONV	S2II10GFUNCONVF	EMONITOR	EMONITORF	HOMEDETN	HOMEDETNF	COMMSRV	COMMSRVF	DAYREPORT	DAYREPORTF	PRETRIAL	PRETRIALF	ALTWORK	ALTWORKF	TREATMENT	TREATMENTF	OTRNONCONFS	OTRNONCONF	OTRNONCONFF	NONCONFD	NONCONFDF	ADMLNCNF	ADMLNCNFF	ADFMNCNF	ADFMNCNFF	JVMLNCNF	JVMLNCNFF	JVFMNCNF	JVFMNCNFF	NCNFGNDR	NCNFGNDRF	CONVNCNF	CONVNCNFF	UNCNVNCF	UNCNVNCFF	TOTCNVST	TOTCNVSTF	CORRSTAFF	CORRSTAFFF	OTHERSTAFF	OTHERSTAFFF	S4QIV1C	S4QIV1CF	ASSAULTSTAFFYN	ASSAULTCORR	ASSAULTCORRF	ASSAULTOTRSTAFF	ASSAULTOTRSTAFFF	DEATHSTAFFYN	DEATHCORR	DEATHCORRF	DEATHOTRSTAFF	DEATHOTRSTAFFF	PHYSASSAULT	PHYSASSAULTF	DRUGVIO	DRUGVIOF	ALCOVIO	ALCOVIOF	WEAPON	WEAPONF	STOLENPROP	STOLENPROPF	ESCAPE	ESCAPEF	OTHERMAJVIO	OTHERMAJVIOF	NCONPOP2	BJSW
441013013061000000000	441013013	TX	BEE COUNTY	BEE COUNTY JAIL	BEEVILLE	78102	8	2.7519	106	0	0	0	106	0	33	1	1	3	0	99	0	6	0	1	1	0	0	106	0	1	1	26	0	1	1	25	1	80	0	33	1	2	1	45	1	106	0	8	0	2	0	96	0	0	0	0	0	0	0	0	0	 	0	0	0	0	106	0	45	1	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	45	1	29	111	0	101	0	128	0	128	0	128	0	58	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3.0174342
111081081062000000000	111081081	GA	JEFFERSON COUNTY	JEFFERSON COUNTY JAIL	LOUISVILLE	30434	7	1.4136	102	0	0	0	102	0	0	0	1	3	0	88	0	14	0	0	0	0	0	102	0	0	8	12	0	0	0	12	0	90	0	32	0	56	0	2	0	102	0	23	0	78	0	0	0	0	0	0	0	0	0	0	0	 	0	8	1	0	102	0	23	0	0	0	0	0	0	0	 	0	8	12	0	0	0	7	0	0	0	42	0	20	106	0	97	0	128	0	128	0	128	0	28	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.5742364
501070070062000000000	501070070	WI	WAUSHARA COUNTY	WAUSHARA COUNTY JAIL	Wautoma	54982	8	2.7519	80	0	1	0	81	0	0	9	-9	0	0	64	0	15	0	1	0	0	0	80	0	1	0	25	1	0	0	25	0	55	0	25	0	0	0	30	0	80	0	72	0	3	0	3	0	2	0	0	0	0	0	0	0	 	0	0	0	0	80	0	0	0	0	0	0	0	0	0	 	0	0	4	0	0	0	0	0	0	0	4	0	27	81	0	74	0	127	0	127	0	127	0	27	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3.0174342
011016016061000000000	011016016	AL	COFFEE COUNTY	COFFEE COUNTY JAIL	NEW BROCKTON	36351	8	2.7519	121	0	0	0	121	0	2	0	1	2	0	105	0	16	0	0	0	0	0	121	0	0	0	27	0	6	0	21	0	94	0	90	0	4	0	0	0	121	0	47	0	70	0	3	0	1	0	0	0	0	0	0	0	 	0	0	0	0	121	0	0	0	2	0	2	0	0	0	 	0	0	21	0	0	0	1	0	0	0	26	0	7	135	0	135	0	126	0	126	0	126	0	41	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3.0174342
511017017061000000000	511017017	WY	SHERIDAN COUNTY	SHERIDAN COUNTY JAIL	SHERIDAN	82801	8	2.7519	82	0	3	0	85	0	0	0	1	1	0	62	0	19	0	1	0	0	0	82	0	1	0	45	0	7	0	38	0	37	0	37	0	0	0	0	0	82	0	67	0	3	0	8	0	4	0	0	0	0	0	0	0	 	0	0	0	0	82	0	0	0	0	0	0	0	0	0	 	0	0	5	0	0	0	3	0	0	0	8	0	2	95	0	104	0	126	0	126	0	126	0	27	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	3	0	0	9	0	9	0	9	0	9	3	0	0	9	0	9	3	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3.0174342
501010010062000000000	501010010	WI	CLARK COUNTY	CLARK COUNTY JAIL	NEILLSVILLE	54456	4	7.5625	52	0	0	8	52	0	0	0	-9	0	0	49	0	3	0	0	0	0	0	52	0	0	0	42	0	13	0	29	0	10	0	10	0	0	0	0	0	52	0	48	0	1	0	2	0	1	0	0	0	0	0	0	0	 	0	0	0	0	52	0	0	0	0	0	1	0	0	0	 	0	0	0	0	0	0	1	0	0	0	2	0	21	61	0	56	0	126	0	126	0	126	0	16	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	8	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1026786
431056056061000000000	431056056	TN	MACON COUNTY	MACON COUNTY JAIL	LAYFAYETTE	37083	8	2.7519	144	0	0	0	144	0	3	0	1	2	0	107	0	37	0	0	0	0	0	144	0	0	0	93	0	46	0	47	0	51	0	51	0	0	0	0	0	144	0	131	0	10	0	3	0	0	0	0	0	0	0	0	0	 	0	0	0	0	144	0	0	0	0	0	0	0	0	0	 	0	0	75	0	0	0	10	0	0	0	85	0	30	144	0	160	0	125	0	125	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3.0174342
261036036061000000000	261036036	MO	FRANKLIN COUNTY	FRANKLIN COUNTY ADULT DETENTION FACILITY	UNION	63084	8	2.7519	100	0	6	1	106	0	0	0	1	15	1	86	1	11	1	3	1	0	0	100	0	3	0	40	1	30	1	10	1	60	0	50	1	10	1	0	1	100	0	45	1	40	1	10	1	0	1	0	1	0	1	5	0	 	0	1	0	1	100	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	100	0	0	0	100	0	16	122	0	124	0	125	0	100	0	100	0	98	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	 	0	0	6	1	0	0	0	0	0	0	0	0	6	1	0	9	0	9	6	1	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	3.0174342
471012012061000000000	471012012	VA	BOTETOURT COUNTY	BOTETOURT COUNTY JAIL	FINCASTLE	24090	9	5.5377	116	0	2	0	118	0	0	0	-9	0	0	86	0	30	0	0	0	0	0	116	0	0	0	97	1	2	1	95	1	19	0	19	1	0	0	0	0	116	0	102	0	14	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	116	0	2	1	0	0	0	0	0	0	 	0	0	0	0	0	0	7	1	0	0	9	1	22	118	0	123	1	124	0	124	0	124	0	8	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	2	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6.5925
131009009061000000000	131009009	ID	BONNER COUNTY	BONNER COUNTY DETENTION FACILITY	SANDPOINT	83864	8	2.7519	86	0	0	0	86	0	0	9	1	12	0	77	0	9	0	0	0	0	0	86	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	8	86	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	8	0	8	86	0	20	1	0	8	0	8	0	8	 	0	8	8	0	0	8	0	8	0	8	28	0	25	107	0	90	1	124	0	124	0	124	0	45	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3.0174342
211008007062000000000	211008007	MD	CECIL COUNTY	CECIL COUNTY COMMUNITY ADULT REHAB CTR	ELKTON	21921	2	2.4167	42	0	0	0	42	0	0	0	1	13	0	37	0	5	0	0	0	0	0	42	0	0	0	42	0	0	0	42	0	0	0	0	0	0	0	0	0	42	0	39	0	3	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	42	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	1	0	0	0	1	0	8	58	0	40	0	124	0	0	9	0	9	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2.4857486
181071071060100000000	181071071	KY	LOGAN COUNTY	LOGAN COUNTY DETENTION CENTER	RUSSELLVILLE	42276	8	2.7519	92	0	0	0	92	0	0	0	1	0	0	74	0	18	0	0	0	0	0	92	0	0	0	26	1	0	1	26	1	66	1	66	1	0	0	0	0	92	0	70	0	18	0	2	1	0	0	0	0	1	0	0	0	 	0	0	1	0	92	0	0	0	0	0	0	0	0	0	 	0	0	16	0	0	0	0	0	0	0	16	0	5	123	0	110	0	123	0	0	9	123	0	42	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0174342
231044044061000000000	231044044	MI	LAPEER COUNTY	LAPEER COUNTY SHERIFF'S OFFICE JAIL	LAPEER	48446	8	2.7519	123	0	0	0	123	0	0	0	1	3	0	101	0	21	0	1	0	0	0	123	0	1	0	69	0	0	0	69	0	54	0	54	0	0	0	0	0	123	0	115	1	3	1	5	1	0	1	0	1	0	1	0	1	 	0	1	0	1	123	0	0	0	0	0	1	0	0	0	 	0	0	0	0	0	0	0	0	0	0	1	0	28	123	0	110	1	123	0	123	0	123	0	63	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3.0174342
431084084061000000000	431084084	TN	TIPTON COUNTY	TIPTON COUNTY JAIL	Covington	38019	1	1	176	0	0	0	176	0	0	0	1	10	0	156	0	20	0	0	0	0	0	176	0	0	0	53	0	0	0	53	0	123	0	123	0	0	0	0	0	176	0	86	0	90	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	176	0	0	0	0	0	0	0	0	0	 	0	0	18	0	3	0	19	0	3	0	43	0	16	182	0	145	0	122	0	122	0	122	0	84	0	75	0	0	0	24	0	14	0	15	0	0	0	4	0	2	0	10	0	3	0	3	0	0	0	0	0	19	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	4	0	37	0	1	1	0	0	0	-9	0	0	0	0	29	0	12	0	0	0	0	0	21	0	0	0	0	0	10	1.0695652
251043043062000000000	251043043	MS	LINCOLN COUNTY	LINCOLN COUNTY JAIL	BROOKHAVEN	39601	8	2.7519	78	0	0	0	78	0	0	0	1	2	0	70	0	6	0	2	0	0	0	78	0	2	0	30	0	0	0	30	0	48	0	48	0	0	0	0	0	78	0	36	0	41	0	0	0	0	0	0	0	0	0	1	0	 	0	0	0	0	78	0	0	0	0	0	0	0	0	0	 	0	0	30	0	0	0	0	0	1	0	31	0	22	87	0	67	0	122	0	85	0	125	0	12	1	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3.0174342
471060060060100000000	471060060	VA	MIDDLESEX COUNTY	MIDDLE PENINSULA REGIONAL SECURITY CENTER	SALUDA	23149	12	1	203	0	0	0	203	0	0	0	1	10	0	185	0	18	0	0	0	0	0	203	0	0	0	183	0	29	0	154	0	20	0	20	0	0	0	0	0	203	0	100	0	101	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	203	0	1	0	0	0	0	0	0	0	 	0	0	0	0	0	0	3	0	0	0	4	0	21	208	0	170	0	121	0	290	0	121	0	40	0	47	0	0	0	13	0	4	0	4	0	5	0	2	0	1	0	4	0	6	0	1	0	7	0	0	0	23	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	14	0	70	0	-9	0	0	0	0	-9	0	0	0	0	8	0	8	0	0	0	2	0	1	0	0	0	0	0	10	1.0769231
411029029062000000000	411029029	SC	LANCASTER COUNTY	LANCASTER COUNTY DETENTION CENTER	LANCASTER	29721	8	2.7519	120	0	0	0	120	0	0	0	1	4	0	109	0	11	0	0	0	0	0	120	0	0	0	50	0	0	0	50	0	70	0	70	0	0	0	0	0	120	0	55	0	65	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	120	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	17	147	0	140	0	121	0	121	0	121	0	70	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3.0174342
481005005061000000000	481005005	WA	CLALLAM COUNTY	CLALLAM COUNTY CORRECTIONAL FACILITY	PORT ANGELES	98362	8	2.7519	138	0	0	0	138	0	2	0	-9	0	0	113	0	25	0	0	0	0	0	138	0	0	0	17	1	2	1	15	1	121	1	119	1	2	1	0	0	138	0	115	0	4	0	2	0	16	0	1	0	0	0	0	0	 	0	0	0	0	138	0	1	0	0	0	2	0	0	0	Tribes	6	0	18	0	0	0	2	0	0	0	29	0	28	138	0	125	0	120	0	120	0	120	0	72	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0174342
331027025061000000000	331027025	NY	MADISON COUNTY	MADISON COUNTY PUBLIC SAFETY BUILDING	Wampsville	13163	8	2.7519	96	0	0	0	96	0	0	0	1	16	0	76	0	11	0	7	0	2	0	96	0	9	0	51	0	19	0	32	0	45	0	34	0	2	0	9	0	96	0	73	0	16	0	5	0	1	0	1	0	0	0	0	0	 	0	0	0	0	96	0	10	0	0	0	0	0	0	0	civil	4	0	0	0	0	0	1	0	0	0	15	0	8	103	0	92	0	120	0	120	0	120	0	14	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	3.0174342
111117117061000000000	111117117	GA	PUTNAM COUNTY	PUTNAM COUNTY SHERIFF'S DEPT. JAIL	EATONTON	31024	9	5.5377	96	0	0	0	96	0	0	9	1	0	9	90	0	6	0	0	0	0	0	96	0	0	0	54	0	0	0	54	0	42	0	0	9	0	9	0	9	96	0	39	0	55	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	96	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	1	0	0	0	1	0	14	107	0	90	0	120	0	120	0	120	0	11	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5925
111066066061000000000	111066066	GA	GREENE COUNTY	GREENE COUNTY LAW ENFORCEMENT CENTER	GREENSBORO	30642	9	5.5377	56	0	0	0	56	0	0	0	-9	0	0	53	0	3	0	0	0	0	0	56	0	0	8	40	1	10	1	30	1	16	1	13	1	0	1	3	0	56	0	7	0	47	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	56	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	28	56	0	54	0	120	0	120	0	120	0	15	1	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5925
351045045061000000000	351045045	ND	STARK COUNTY	SOUTHWEST MULTI-COUNTY CORRECTIONAL  FACILITY	DICKINSON	58601	12	1	74	0	0	0	74	0	0	0	1	0	0	62	0	12	0	0	0	0	0	74	0	0	0	26	0	0	0	26	0	48	0	46	0	2	0	0	0	74	0	63	0	2	0	1	0	5	0	0	0	0	0	3	0	 	0	0	0	0	74	0	0	0	8	0	0	0	0	0	 	0	0	3	0	0	0	8	0	0	0	19	0	14	88	0	70	0	119	0	119	0	119	0	48	0	48	0	1	0	21	0	0	0	8	0	2	0	5	0	2	0	2	0	3	0	4	0	0	0	0	0	8	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	12	0	42	0	-9	0	0	0	0	-9	0	0	0	0	0	0	4	0	3	0	1	0	2	0	3	0	0	0	0	1.0769231
261042042061000000000	261042042	MO	HENRY COUNTY	HENRY COUNTY JAIL	CLINTON	64735	10	15.7	90	1	0	0	90	0	0	0	1	3	0	80	1	10	1	0	1	0	1	90	1	0	0	3	0	0	0	3	0	87	0	85	0	2	0	0	0	90	1	80	1	4	1	0	9	0	9	0	9	0	9	0	9	 	0	9	6	1	90	1	0	0	0	0	0	0	0	0	 	0	9	0	0	0	0	34	0	0	0	34	0	18	103	0	71	1	118	0	100	1	0	9	50	1	40	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	18.4304348
231014014061000000000	231014014	MI	CASS COUNTY	CASS COUNTY JAIL	Cassopolis	49031	4	7.5625	126	0	0	0	126	0	1	0	1	0	0	106	0	19	0	1	0	0	0	126	0	1	0	45	0	0	0	45	0	81	0	81	0	0	0	0	0	126	0	98	0	19	0	6	0	3	0	0	0	0	0	0	0	 	0	0	0	0	126	0	0	0	0	0	1	0	0	0	 	0	0	12	0	0	0	0	0	0	0	13	0	29	127	0	125	0	116	0	124	0	116	0	43	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1026786
331050045061000000000	331050045	NY	SENECA COUNTY	SENECA COUNTY LAW ENFORCEMENT CENTER	ROMULUS	14541	5	11.3636	78	0	0	0	78	0	5	0	-9	0	0	67	0	8	0	3	0	0	0	78	0	3	0	17	0	0	0	17	0	61	0	38	0	23	0	0	0	78	0	51	0	21	0	6	0	0	0	0	0	0	0	0	0	 	0	0	0	0	78	0	14	0	0	0	0	0	0	0	 	0	0	0	0	0	0	4	0	0	0	18	0	29	80	0	78	0	116	0	116	0	116	0	28	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.49996
101033033061000000000	101033033	FL	JEFFERSON COUNTY	JEFFERSON COUNTY JAIL	MONTICELLO	32344	9	5.5377	46	0	0	0	46	0	0	0	1	2	0	40	0	2	0	4	0	0	0	46	0	4	0	10	0	0	0	10	0	36	0	36	0	0	0	0	0	46	0	15	0	30	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	46	0	0	0	0	0	0	0	0	0	 	0	0	2	0	0	0	1	0	2	0	5	0	12	54	0	40	1	116	0	80	1	116	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6.5925
181093093060100000000	181093093	KY	OLDHAM COUNTY	OLDHAM COUNTY JAIL	LAGRANGE	40031	9	5.5377	96	0	5	1	101	0	5	1	1	2	1	81	0	15	0	0	0	0	0	96	0	0	0	15	1	5	1	10	1	81	1	78	1	3	1	0	0	96	0	74	0	18	0	3	0	0	0	0	0	0	0	1	0	 	0	0	0	0	96	0	24	0	0	0	0	0	0	0	 	0	0	33	0	0	0	0	0	0	0	57	0	15	107	0	120	0	115	0	115	0	115	0	24	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	5	1	5	0	0	0	0	0	0	0	5	1	5	1	0	0	5	1	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6.5925
